id,number,gender,nation,academy,profession,class,competition_level,award_level,award_name,organization,award_type,award_date
919,1604000747,女,汉族,法学院,法学,法1607,院级体育赛事,第五名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-29
920,201821130026,男,汉族,法学院,法学类,法1807,校级体育赛事,第八名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2018-11-10
921,201721030338,男,汉族,金融学院,投资学,投资1702,院级体育赛事,第二名,新生体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2018-11-23
922,201721130243,男,汉族,信息与安全工程学院,计算机科学与技术,计科1701,校级体育赛事,第八名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-05-09
923,201821070016,男,汉族,财政税务学院,财政学类,财政1804,校级体育赛事,第八名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-10-01
924,1613030134,女,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1602,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-23
925,201721020050,男,汉族,经济学院,经济学,经济1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-08
926,201821040535,男,汉族,法学院,法学类,法1810,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-13
927,201721130097,女,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1702,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-09
928,201721030187,女,壮族,金融学院,金融学,金融1702,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-09-09
929,201821070036,女,汉族,财政税务学院,财政学类,财政1803,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-05-01
930,201821070171,男,汉族,财政税务学院,财政学（中英班）,国财1801,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-06
931,201821090027,女,汉族,统计与数学学院,统计学类,统计1801,省级体育赛事,第一名,湖北省大学生健美操啦啦操比赛,湖北省大学生体育协会,团体,2019-05-10
932,201821040552,男,汉族,法学院,法学类,法1808,校级体育赛事,第四名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2018-12-04
933,201821130032,男,汉族,信息与安全工程学院,计算机类,信息1803,校级体育赛事,第三名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,个体,2018-11-08
934,201821040142,男,汉族,法学院,法学类,法1814,院级体育赛事,第二名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-04-13
935,1608030324,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1603,院级体育赛事,第一名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2018-11-27
936,201821070180,男,汉族,财政税务学院,财政学类,财政1802,校级体育赛事,第五名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2018-12-01
937,201821090027,女,汉族,统计与数学学院,统计学类,统计1801,省级体育赛事,第一名,全国全民健身操舞大赛,国家体育总局（区域赛）,团体,2019-06-01
938,201821060213,男,汉族,工商管理学院,工商管理类,工商1805,院级体育赛事,第五名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-05-05
939,201821030197,男,汉族,金融学院,金融学类,金融1803,校级体育赛事,第四名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-03-30
940,1609110160,女,汉族,统计与数学学院,应用统计学,应统1601,省级体育赛事,第五名,全国青少年校园足球联赛,中国足球协会 全国青少年校园足球工作领导小组办公室（区域赛）,团体,2018-09-30
941,201721100245,男,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共事业管理,公管1701,校级体育赛事,第七名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,个体,2019-05-30
942,201821040315,男,汉族,法学院,法学类,法1812,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-01
943,201721040589,男,汉族,法学院,法学,法1706,校级体育赛事,第二名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,个体,2018-11-08
944,201721060301,男,汉族,工商管理学院,贸易经济,贸经1701,院级体育赛事,第三名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2018-11-15
945,201821060057,女,汉族,工商管理学院,工商管理类,工商1809,院级体育赛事,第四名,新生体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-04-08
946,201821040446,女,汉族,法学院,法学类,法1816,院级体育赛事,第三名,新生体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2018-10-30
947,201721020039,女,汉族,经济学院,国际商务,国商1702,校级体育赛事,第一名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-05-05
948,1609110149,男,汉族,统计与数学学院,应用统计学,应统1601,院级体育赛事,第四名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2018-11-29
949,201821040399,女,汉族,法学院,法学类,法1801,院级体育赛事,第七名,新生体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2018-10-30
950,201821070145,男,汉族,财政税务学院,财政学类,财政1801,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-01
951,201721030151,女,土家族,金融学院,金融学,金融1702,校级体育赛事,第一名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2018-04-20
952,201821090220,男,汉族,统计与数学学院,金融数学,金数1802,校级体育赛事,第六名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-08
953,201821030365,女,汉族,金融学院,管理科学与工程类,管工1803,省级体育赛事,第一名,湖北省大学生球类比赛（兵乓球、羽毛球、游泳）,湖北省大学生体育协会,团体,2019-06-16
954,201821030084,女,汉族,金融学院,管理科学与工程类,管工1803,校级体育赛事,第三名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-08
955,201721070193,男,汉族,财政税务学院,财政学,财政1702,校级体育赛事,第四名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-06
956,201821090222,男,汉族,统计与数学学院,金融数学,金数1801,院级体育赛事,第二名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-19
957,1604001023,女,土家族,法学院,法学,法1610,院级体育赛事,第一名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-29
958,201721040228,男,汉族,法学院,法学,法1709,院级体育赛事,第三名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-04-11
959,201721060332,女,汉族,工商管理学院,工商管理,工商1702,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-28
960,1605060202,女,汉族,刑事司法学院,法学（司）,司法1602,校级体育赛事,第二名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-05-22
961,201721020021,女,汉族,经济学院,经济学,经济1703,院级体育赛事,第二名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-21
962,201821130201,男,汉族,信息与安全工程学院,计算机类,信息1805,校级体育赛事,第四名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2018-11-20
963,201721030303,女,汉族,金融学院,工程管理,工程1701,校级体育赛事,第三名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-15
964,1609120140,女,汉族,统计与数学学院,金融数学,金数1601,院级体育赛事,第六名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-09
965,201821140008,女,汉族,财政税务学院,财政学（中英班）,国财1801,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2019-09-25
966,201821030183,女,汉族,金融学院,金融学类,金融1808,院级体育赛事,第二名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-29
967,201721040249,男,汉族,法学院,法学,法1708,校级体育赛事,第四名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-04-26
968,201821090167,女,汉族,统计与数学学院,统计学类,统计1801,省级体育赛事,第四名,湖北省大学生象棋锦标赛,湖北省大学生体育协会,个体,2018-11-25
969,201821090278,男,汉族,统计与数学学院,统计学类,统计1801,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-22
970,201821130171,女,汉族,信息与安全工程学院,计算机类,信息1803,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-07
971,201821070166,女,汉族,财政税务学院,财政学类,财政1803,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-01
972,1613010109,男,汉族,信息与安全工程学院,安全工程,安全1601,院级体育赛事,第八名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2018-11-16
973,1603080230,男,满族,金融学院,金融学（CFA）,CFA1601,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2019-10-21
974,201721030409,女,汉族,金融学院,保险学（精算）,保精1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-05-18
975,1609040124,女,汉族,信息与安全工程学院,电子商务（技术）,商务1602,校级体育赛事,第四名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2018-10-20
976,201721140028,男,汉族,哲学院,国际政治,国政1701,校级体育赛事,第七名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-08
977,1603010209,女,汉族,金融学院,金融学（CFA）,CFA1601,校级体育赛事,第二名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-10-28
978,201721040244,女,汉族,法学院,法学,法1710,校级体育赛事,第六名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-01
979,201821040143,女,汉族,法学院,法学类,法1813,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-05-14
980,201721110153,女,汉族,外国语学院,英语,英语1701,校级体育赛事,第五名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-01
981,201721070124,女,汉族,财政税务学院,税收学,税务1701,校级体育赛事,第四名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-30
982,201821060358,男,汉族,工商管理学院,工商管理类,工商1808,校级体育赛事,第二名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,个体,2018-10-21
983,201721060382,男,汉族,工商管理学院,市场营销,市营1701,校级体育赛事,第三名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2019-11-09
984,201821120006,男,汉族,新闻与文化传播学院,数字媒体艺术,媒体1802,院级体育赛事,第四名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-16
985,201821140038,女,汉族,哲学院,国际政治,国政1801,校级体育赛事,第一名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-05-15
986,201721060165,男,汉族,工商管理学院,贸易经济,贸经1701,院级体育赛事,第二名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-04-30
987,201721140195,男,汉族,哲学院,社会学,社会1701,校级体育赛事,第五名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2018-12-20
988,1612040136,男,汉族,新闻与文化传播学院,网络与新媒体,网媒1601,校级体育赛事,第六名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2018-11-01
989,201721040705,女,汉族,刑事司法学院,法学（司）,司法1701,校级体育赛事,第五名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-22
990,201721020152,女,汉族,经济学院,经济学,经济1701,校级体育赛事,第四名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,个体,2018-12-08
991,201821120211,女,汉族,法学院,法学类,法1804,校级体育赛事,第一名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-04-29
992,201721060382,男,汉族,工商管理学院,市场营销,市营1701,校级体育赛事,第一名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-10-25
993,201821130075,男,汉族,法学院,法学类,法1807,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-24
994,201721070171,男,汉族,财政税务学院,财政学,财政1703,校级体育赛事,第七名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-05-01
995,201821120191,女,汉族,新闻与文化传播学院,汉语言文学,中文1801,校级体育赛事,第七名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-14
996,201721030087,男,汉族,金融学院,保险学（精算）,保精1701,省级体育赛事,第三名,湖北省大学生武术比赛,湖北省大学生体育协会,个体,2019-07-12
997,201821040412,男,回族,法学院,法学类,法1801,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-30
998,201821050046,男,汉族,刑事司法学院,公安学类,公安1804,院级体育赛事,第七名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-27
999,201821250247,女,汉族,中韩新媒体学院,视觉传达设计（动漫）,动漫1803,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-10
1000,1602010140,女,汉族,经济学院,经济学,经济1601,院级体育赛事,第一名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-04-26
1001,201821030012,女,汉族,金融学院,金融学（CFA）,CFA1801,校级体育赛事,第六名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-05-22
1002,201821060446,男,汉族,工商管理学院,经济与贸易类,经贸1802,院级体育赛事,第二名,新生体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2018-12-01
1003,201821030156,男,汉族,金融学院,管理科学与工程类,管工1801,校级体育赛事,第三名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-10-27
1004,201821040323,女,汉族,法学院,法学类,法1815,校级体育赛事,第三名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2018-10-01
1005,1607010143,女,汉族,财政税务学院,财政学,财政1601,校级体育赛事,第二名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2018-10-30
1006,201721100042,男,汉族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1701,校级体育赛事,第五名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-17
1007,1607010213,男,满族,财政税务学院,财政学,财政1602,校级体育赛事,第四名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-13
1008,201721040222,男,汉族,法学院,法学,法制1702,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-08
1009,201823020311,男,汉族,经济学院,经济学,经济1801,院级体育赛事,第一名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2018-10-30
1010,201821040504,男,汉族,法学院,法学类,法1813,院级体育赛事,第二名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-04-13
1011,201821130222,男,汉族,信息与安全工程学院,安全工程,安全1801,校级体育赛事,第二名,竞技类体育赛事（散打、跆拳道、定向越野）,中南财经政法大学体育运动委员会,个体,2019-06-01
1012,201721020241,男,汉族,经济学院,国际商务,国商1702,校级体育赛事,第八名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-07
1013,1608020337,男,苗族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1603,校级体育赛事,第四名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-01
1014,201821040607,男,汉族,法学院,法学类,法1816,校级体育赛事,第四名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2019-12-01
1015,1611080232,女,回族,经济学院,国际商务（中法）,国商1603,省级体育赛事,第四名,湖北省大学生健美操啦啦操比赛,湖北省大学生体育协会,团体,2018-09-18
1016,1606090109,男,汉族,工商管理学院,电子商务（管理）,商务1601,校级体育赛事,第四名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,个体,2018-12-09
1017,201821030472,女,汉族,金融学院,金融学类,金融1804,校级体育赛事,第四名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2018-10-26
1018,201721110179,女,汉族,外国语学院,英语,英语1701,校级体育赛事,第五名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-01
1019,201721030116,女,汉族,金融学院,工程造价,造价1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-05-18
1020,201821070036,女,汉族,财政税务学院,财政学类,财政1803,校级体育赛事,第三名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2018-05-22
1021,201821130055,女,汉族,信息与安全工程学院,计算机类,信息1802,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-01
1022,201721040251,男,汉族,法学院,法学,外法1702,院级体育赛事,第五名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-09
1023,201821090293,女,汉族,统计与数学学院,统计学类,统计1801,校级体育赛事,第三名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-09
1024,1613020104,女,汉族,信息与安全工程学院,环境工程,环境1601,院级体育赛事,第八名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2018-10-20
1025,201821070168,女,汉族,财政税务学院,财政学类,财政1803,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-27
1026,201721090004,女,汉族,统计与数学学院,金融数学,金数1701,校级体育赛事,第三名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-17
1027,201821110091,女,汉族,外国语学院,外国语言文学类,英语1808,校级体育赛事,第七名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,个体,2019-06-02
1028,201721130085,男,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-05-07
1029,201721040491,女,汉族,法学院,法学,法1707,院级体育赛事,第二名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-29
1030,201721030309,男,汉族,金融学院,工程造价,造价1701,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-06
1031,201821130112,男,汉族,信息与安全工程学院,计算机类,信息1804,校级体育赛事,第四名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2018-10-20
1032,201721040759,女,汉族,法学院,法学（卓越）,卓越1701,院级体育赛事,第七名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-05-28
1033,201821120131,女,汉族,新闻与文化传播学院,新闻传播学类,新闻1803,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-05-09
1034,201821130138,女,汉族,信息与安全工程学院,环境工程,环境1801,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-07
1035,201721130089,男,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-01
1036,201821090091,女,汉族,金融学院,金融学类,金融1806,校级体育赛事,第二名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2018-10-25
1037,201721070030,女,汉族,财政税务学院,财政学,财政1701,校级体育赛事,第四名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-26
1038,201821090130,女,汉族,统计与数学学院,统计学类,统计1802,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-10
1039,1604000211,女,汉族,法学院,法学,法1602,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-06
1040,201729070237,男,土家族,财政税务学院,财政学,财政1702,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-20
1041,201721130245,女,汉族,信息与安全工程学院,环境工程,环境1701,校级体育赛事,第六名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-30
1042,201721100023,女,汉族,法学院,法学,外法1702,省级体育赛事,第二名,湖北省大学生球类比赛（兵乓球、羽毛球、游泳）,湖北省大学生体育协会,个体,2019-06-30
1043,201821040423,女,汉族,法学院,法学类,法1804,校级体育赛事,第三名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2018-10-25
1044,201729070244,女,壮族,财政税务学院,税收学,税务1702,校级体育赛事,第七名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-07
1045,1603010246,女,拉祜族,金融学院,金融学,金融1602,国家级体育赛事,第二名,中国大学生健康活力大赛（健美操、健身健美、校园健身操舞锦标赛）,中国大学生体育协会,团体,2019-11-10
1046,201821050209,男,汉族,刑事司法学院,公安学类,公安1803,校级体育赛事,第四名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-04-18
1047,1603150108,女,汉族,金融学院,保险学（精算）,保精1601,校级体育赛事,第六名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-05-05
1048,201821080008,男,瑶族,会计学院（会计硕士专业学位教育中心）,会计学,会计1804,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-02
1049,1604000332,女,汉族,法学院,法学,法1603,校级体育赛事,第一名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2018-10-20
1050,201821040558,男,汉族,法学院,法学类,法1802,院级体育赛事,第四名,新生体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-30
1051,201721140004,女,汉族,法学院,法学,民商1701,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-09
1052,201721030236,女,汉族,金融学院,金融学,金融1702,校级体育赛事,第三名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-20
1053,201821060378,男,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1801,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-20
1054,201721020176,男,汉族,经济学院,经济学,经济1702,校级体育赛事,第七名,竞技类体育赛事（散打、跆拳道、定向越野）,中南财经政法大学体育运动委员会,个体,2019-06-01
1055,201721060289,女,汉族,统计与数学学院,应用统计学,应统1701,校级体育赛事,第四名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-08
1056,1610010120,女,汉族,法学院,法学,民商1601,院级体育赛事,第一名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-29
1057,201721090243,女,汉族,统计与数学学院,经济统计学,经统1701,校级体育赛事,第四名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2019-09-08
1058,201721030048,女,汉族,金融学院,金融学（CFA）,CFA1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-09-09
1059,201821320056,男,汉族,文澜学院,经济管理试验班,经管1802,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-08-01
1060,201821040605,女,汉族,法学院,法学类,法1807,省级体育赛事,第五名,湖北省大学生健美操啦啦操比赛,湖北省大学生体育协会,团体,2019-05-10
1061,1604000524,女,汉族,法学院,法学,法1605,校级体育赛事,第四名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,个体,2018-11-09
1062,1603150108,女,汉族,金融学院,保险学（精算）,保精1601,校级体育赛事,第五名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,个体,2018-11-05
1063,201821040052,女,汉族,法学院,法学类,法1802,院级体育赛事,第三名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-05-26
1064,201721130223,男,汉族,信息与安全工程学院,计算机科学与技术,计科1701,校级体育赛事,第六名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-08
1065,201821040330,男,汉族,法学院,法学类,法1812,院级体育赛事,第一名,新生体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-09-13
1066,1609110157,女,汉族,统计与数学学院,应用统计学,应统1601,院级体育赛事,第一名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-09
1067,201821050004,女,汉族,刑事司法学院,公安学类,公安1803,校级体育赛事,第六名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-08
1068,201721250146,女,汉族,中韩新媒体学院,视觉传达设计（动漫）,动漫1703,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-07-07
1069,1608030343,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1603,校级体育赛事,第三名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-04-18
